data_czas,tura,faza,nacja,kategoria_akcji,jednostka_glowna,jednostki_wspierajace,zlozonsc_akcji,wymagana_koordynacja,typ_formacji,przewaga_terenu,oczekiwana_reakcja_wroga,wskazniki_sukcesu,czas_wykonania_ms,liczba_mikro_decyzji,wspolpraca_jednostek,innowacja_taktyczna,ograniczenie_ryzyka,plan_awaryjny_gotowy
2025-09-17 21:55:22,,,Polska,second_move,Z_Pluton__3_Batalion_Wsparcia,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,second_move,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,second_move,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS MULTI_TURN_START | TOTAL_FUEL_NEEDED: 17 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 17 | BUDGET_AVAILABLE: 66 | UNITS_REQUIRING_HELP: 9,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_detailed,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,N/A,N/A,N/A,N/A,N/A,N/A,phase1 MULTI_TURN_START | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY MULTI_TURN_START | TOTAL_PE_SPENT: 1 | UNITS_RESUPPLIED: 1/9 | BUDGET_ALLOCATED: 66 | PE_REMAINING: 73,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,second_move,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after MULTI_TURN_START,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,second_move,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after MULTI_TURN_START,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 19 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 19 | BUDGET_AVAILABLE: 65 | UNITS_REQUIRING_HELP: 9,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_detailed,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,N/A,N/A,N/A,N/A,N/A,N/A,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 1 | UNITS_RESUPPLIED: 1/9 | BUDGET_ALLOCATED: 65 | PE_REMAINING: 72,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,second_move,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 19 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 19 | BUDGET_AVAILABLE: 64 | UNITS_REQUIRING_HELP: 9,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/9 | BUDGET_ALLOCATED: 64 | PE_REMAINING: 72,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,second_move,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 20 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 20 | BUDGET_AVAILABLE: 64 | UNITS_REQUIRING_HELP: 9,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/9 | BUDGET_ALLOCATED: 64 | PE_REMAINING: 72,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,second_move,Z_Pluton__3_Kompania_Zaopatrzeniowa_20250913214023,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 21 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 21 | BUDGET_AVAILABLE: 64 | UNITS_REQUIRING_HELP: 9,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/9 | BUDGET_ALLOCATED: 64 | PE_REMAINING: 72,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 21 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 21 | BUDGET_AVAILABLE: 64 | UNITS_REQUIRING_HELP: 9,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/9 | BUDGET_ALLOCATED: 64 | PE_REMAINING: 72,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 21 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 21 | BUDGET_AVAILABLE: 64 | UNITS_REQUIRING_HELP: 9,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/9 | BUDGET_ALLOCATED: 64 | PE_REMAINING: 72,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 21 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 21 | BUDGET_AVAILABLE: 64 | UNITS_REQUIRING_HELP: 9,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/9 | BUDGET_ALLOCATED: 64 | PE_REMAINING: 72,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 21 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 21 | BUDGET_AVAILABLE: 64 | UNITS_REQUIRING_HELP: 9,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/9 | BUDGET_ALLOCATED: 64 | PE_REMAINING: 72,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Polska,turn_summary,TURN_END,N/A,N/A,N/A,N/A,N/A,N/A,"Turn completed: 0/6 units moved, 4 groups (advanced)",,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,turn_begin,TURN_START,N/A,N/A,N/A,N/A,N/A,N/A,AI Commander turn started for player 5,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 24 | TOTAL_COMBAT_NEEDED: 3 | TOTAL_PE_NEEDED: 27 | BUDGET_AVAILABLE: 51 | UNITS_REQUIRING_HELP: 8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_detailed,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_detailed,P_Kompania__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_detailed,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_detailed,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=3 total=5 | BEFORE: fuel=0 combat=8 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_detailed,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=3 combat=0 total=3 | BEFORE: fuel=0 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_detailed,Z_Pluton__5_Versorgungs_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=3 combat=0 total=3 | BEFORE: fuel=0 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_detailed,Z_Pluton__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=3 combat=0 total=3 | BEFORE: fuel=0 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_detailed,Z_Pluton__5_Unterst_tzungs_Bataillon_20250913214038,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=3 combat=0 total=3 | BEFORE: fuel=0 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,,,Niemcy,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 23 | UNITS_RESUPPLIED: 8/8 | BUDGET_ALLOCATED: 51 | PE_REMAINING: 34,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Niemcy,second_move,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Niemcy,second_move,P_Kompania__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Niemcy,second_move,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:22,,,Niemcy,second_move,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,45.0,N/A,False,N/A
2025-09-17 21:55:22,,,Niemcy,second_move,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:22,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,3,N/A,29,30.0,N/A,False,N/A
2025-09-17 21:55:22,,,Niemcy,second_move,Z_Pluton__5_Versorgungs_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,Z_Pluton__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,Z_Pluton__5_Unterst_tzungs_Bataillon_20250913214038,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 11 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 11 | BUDGET_AVAILABLE: 27 | UNITS_REQUIRING_HELP: 8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,P_Kompania__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,Z_Pluton__5_Versorgungs_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,Z_Pluton__5_Unterst_tzungs_Bataillon_20250913214038,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 7 | UNITS_RESUPPLIED: 7/8 | BUDGET_ALLOCATED: 27 | PE_REMAINING: 27,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,P_Kompania__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,2,N/A,29,30.0,N/A,False,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,45.0,N/A,False,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,3,N/A,29,45.0,N/A,False,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,Z_Pluton__5_Versorgungs_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,Z_Pluton__5_Unterst_tzungs_Bataillon_20250913214038,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,second_move,Z_Pluton__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 11 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 11 | BUDGET_AVAILABLE: 21 | UNITS_REQUIRING_HELP: 8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,P_Kompania__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:23,,,Niemcy,resupply_detailed,Z_Pluton__5_Versorgungs_Kompanie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
